20121109	sca	saf	74	62	1
20121109	uad	cbq	87	73	1
20121109	hae	man	76	64	1
20121110	cbr	wap	63	55	1
20121110	baz	par	53	57	0
20121110	nbf	ear	58	49	1
20121110	oab	pan	81	52	1
20121110	vah	eaa	80	62	1
20121110	aax	aab	65	76	0
20121110	bav	eat	74	59	1
20121110	dae	aav	74	61	1
20121110	pas	ncf	64	63	1
20121110	wbb	cay	72	67	1
20121110	hac	qae	61	65	0
20121110	lad	dag	73	66	1
20121110	gac	yab	73	80	0
20121110	vac	nar	80	65	1
20121110	cbv	vai	84	76	1
20121110	mbh	saw	83	69	1
20121110	hal	tak	56	60	0
20121110	yaa	sdy	82	85	0
20121110	sbg	cap	56	74	0
20121110	dac	maa	67	54	1
20121110	fau	cbn	47	68	0
20121110	oah	mbq	72	61	1
20121110	aar	cdm	79	64	1
20121110	wah	eai	88	69	1
20121110	oaj	nbc	83	73	1
20121110	cao	fab	63	64	0
20121110	wax	nac	71	57	1
20121110	sbb	wao	67	64	1
20121110	uaf	iac	56	48	1
20121110	cab	nak	78	64	1
20121111	vae	mah	80	68	1
20121111	oad	aca	82	60	1
20121111	wbg	sam	87	47	1
20121111	cbc	tae	80	57	1
20121111	iaf	cau	59	52	1
20121111	bam	fam	84	70	1
20121111	oah	tak	70	79	0
20121111	nag	nab	67	59	1
20121111	baa	gak	78	51	1
20121111	bai	bas	49	58	0
20121111	naa	sas	49	54	0
20121111	pau	hak	83	54	1
20121111	vai	aax	74	80	0
20121111	nav	fav	80	56	1
20121111	jae	eaf	61	54	1
20121111	oae	nah	85	51	1
20121111	sbf	wbd	82	75	1
20121111	fak	aah	84	35	1
20121111	laq	mab	79	51	1
20121111	sae	sci	49	62	0
20121111	bal	tar	81	63	1
20121111	cbv	aab	70	77	0
20121111	mbq	hal	73	74	0
20121111	maf	cbk	84	63	1
20121111	bae	jaa	78	47	1
20121111	scf	oaa	90	79	1
20121111	aaq	cax	82	73	1
20121111	gae	dav	61	55	1
20121111	nai	sbh	66	55	1
20121111	sav	lat	73	58	1
20121111	hba	man	70	55	1
20121111	waf	lau	85	63	1
20121111	san	mbn	87	72	1
20121111	oak	nan	71	62	1
20121111	cah	ccm	78	65	1
20121111	hae	abi	81	54	1
20121112	pal	fao	86	51	1
20121112	cbh	bap	79	73	1
20121112	iai	nds	87	61	1
20121112	nbf	mbk	84	57	1
20121112	fan	baz	95	68	1
20121112	gaf	yab	56	68	0
20121112	cbg	paq	77	44	1
20121112	vaf	fab	54	45	1
20121112	vah	rad	69	50	1
20121112	laa	lal	98	94	1
20121112	cai	nbe	67	71	0
20121112	caj	ban	83	75	1
20121112	lai	wbh	59	71	0
20121112	nas	uvs	55	64	0
20121112	pas	bry	81	49	1
20121112	qae	aan	55	61	0
20121112	sao	ncb	78	65	1
20121112	sbq	yaa	61	35	1
20121112	sby	cao	64	61	1
20121112	map	nfl	81	66	1
20121112	rak	sdy	88	62	1
20121112	ian	caq	73	61	1
20121112	sax	kns	65	67	0
20121112	iao	aag	98	40	1
20121112	baq	tbc	78	61	1
20121112	maj	mbp	67	45	1
20121112	mbd	tau	82	56	1
20121112	tan	taw	83	65	1
20121112	tal	cbq	69	46	1
20121112	iae	sbn	89	64	1
20121112	iag	sah	100	72	1
20121112	kab	lab	79	55	1
20121112	nao	sbi	55	72	0
20121112	laf	rah	89	60	1
20121112	max	iak	91	54	1
20121112	dag	pag	84	69	1
20121112	oaj	pbe	80	69	1
20121112	naj	nbc	92	54	1
20121112	nbb	eai	96	79	1
20121112	man	abi	52	62	0
20121112	sca	fat	81	68	1
20121112	gaj	wal	84	50	1
20121112	nam	dad	86	81	1
20121112	hae	hba	73	60	1
20121113	rag	scy	46	54	0
20121113	vab	naz	69	46	1
20121113	mak	had	67	64	1
20121113	kae	tad	66	80	0
20121113	sbp	dam	77	74	1
20121113	xaa	bav	62	47	1
20121113	pag	fab	53	62	0
20121113	bap	iak	66	80	0
20121113	rah	fao	74	58	1
20121113	kaa	may	64	67	0
20121113	cbp	vad	67	49	1
20121113	cbc	mbe	102	60	1
20121113	scd	fal	88	66	1
20121113	mbs	hac	70	63	1
20121113	dac	nal	58	72	0
20121113	par	nay	66	67	0
20121113	maw	gak	80	54	1
20121113	nax	lab	74	59	1
20121113	raf	nag	101	58	1
20121113	vaf	dag	53	59	0
20121113	naq	sbo	86	69	1
20121113	aap	hbd	64	86	0
20121113	bau	gad	61	56	1
20121113	cap	aah	85	56	1
20121113	saj	maz	55	58	0
20121113	vaa	wax	51	53	0
20121113	ial	way	66	55	1
20121113	flg	mav	63	51	1
20121113	max	cbh	77	47	1
20121113	mbh	aaj	91	54	1
20121113	nbd	tar	79	49	1
20121113	wao	abf	74	54	1
20121113	lav	mal	73	48	1
20121113	mbf	cbi	90	72	1
20121113	mbg	fav	78	58	1
20121113	ead	wbj	44	56	0
20121113	sds	tai	78	71	1
20121113	taz	bag	65	55	1
20121113	pal	laf	78	53	1
20121113	baw	gag	80	62	1
20121113	maf	sam	64	53	1
20121113	nad	gab	66	53	1
20121113	cah	pah	79	62	1
20121113	uad	lan	62	44	1
20121113	bal	oaa	88	80	1
20121113	waf	aca	62	63	0
20121113	kaf	dau	68	75	0
20121113	sag	ham	75	77	0
20121113	uaa	cab	80	79	1
20121114	gal	lbu	62	66	0
20121114	sbh	say	83	79	1
20121114	fak	wbg	74	56	1
20121114	gae	lai	68	59	1
20121114	gah	paq	52	38	1
20121114	hal	maa	57	54	1
20121114	cbr	sbl	68	72	0
20121114	cbk	mae	74	60	1
20121114	dah	wac	73	69	1
20121114	naa	bai	75	52	1
20121114	saj	nfl	54	47	1
20121114	sbr	sai	62	74	0
20121114	lap	aat	70	52	1
20121114	nba	tau	84	81	1
20121114	saw	wan	62	50	1
20121114	tas	neo	91	63	1
20121114	cbt	abh	77	60	1
20121114	dak	tbq	68	51	1
20121114	lau	mam	86	70	1
20121114	wbk	nac	73	60	1
20121114	cau	far	30	39	0
20121114	wah	uvs	72	49	1
20121114	sad	nbj	65	61	1
20121114	saa	ccm	85	67	1
20121115	oag	aac	69	65	1
20121115	cbl	dae	67	57	1
20121115	tag	nab	75	68	1
20121115	bam	bae	74	84	0
20121115	paf	nat	55	72	0
20121115	cat	sbp	53	64	0
20121115	nac	sbh	59	55	1
20121115	iai	sab	99	45	1
20121115	laq	sac	80	54	1
20121115	oak	aaf	62	65	0
20121115	raf	hay	68	58	1
20121115	vah	vai	95	80	1
20121115	dat	iag	84	86	0
20121115	lay	ncb	66	78	0
20121115	aan	mbs	62	57	1
20121115	nbj	tba	56	76	0
20121115	mak	pas	77	75	1
20121115	cao	bas	86	71	1
20121115	kaa	cdc	69	55	1
20121115	abb	mbv	59	79	0
20121115	jae	aag	79	61	1
20121115	gaf	sbb	60	62	0
20121115	nbd	mbe	81	68	1
20121115	mbd	tai	72	43	1
20121115	tan	pao	81	59	1
20121115	ian	hao	66	36	1
20121115	sap	mal	64	53	1
20121115	tac	sav	61	64	0
20121115	taj	cbi	71	69	1
20121115	wax	wat	79	63	1
20121115	ear	baz	50	56	0
20121115	nao	bag	65	71	0
20121115	dal	gal	59	71	0
20121115	sca	aaj	69	51	1
20121115	nai	vab	50	48	1
20121115	uaf	sbt	58	67	0
20121115	wbk	say	71	51	1
20121115	pau	vae	81	89	0
20121115	aaq	tap	72	51	1
20121115	cag	nbh	64	53	1
20121115	nan	sam	81	56	1
20121115	sad	nbb	71	74	0
20121115	pan	iac	51	48	1
20121115	sag	wai	68	67	1
20121115	uaa	jac	100	70	1
20121116	tag	oag	45	62	0
20121116	bae	cbl	58	60	0
20121116	nab	aac	63	82	0
20121116	gad	maq	52	49	1
20121116	taz	neo	76	52	1
20121116	bam	dae	71	87	0
20121116	nac	say	69	81	0
20121116	nam	iaf	66	59	1
20121116	aax	bai	85	76	1
20121116	iav	tbc	97	94	1
20121116	mak	nat	76	94	0
20121116	oak	pau	66	58	1
20121116	las	wap	71	81	0
20121116	mbv	sbp	72	67	1
20121116	baz	wan	58	67	0
20121116	eae	kns	85	71	1
20121116	cbp	wad	77	71	1
20121116	kaf	laa	101	49	1
20121116	hac	sdy	62	47	1
20121116	maj	lal	91	74	1
20121116	eac	nae	76	73	1
20121116	par	rak	52	58	0
20121116	oab	nag	85	47	1
20121116	fau	cbg	55	72	0
20121116	baw	fan	70	88	0
20121116	naq	bau	71	88	0
20121116	aah	saj	54	59	0
20121116	baa	wbi	66	61	1
20121116	hak	sds	66	63	1
20121116	kae	cay	92	63	1
20121116	mav	jab	73	57	1
20121116	nbb	sas	68	64	1
20121116	sbf	mbq	87	71	1
20121116	wbj	nas	56	44	1
20121116	yab	sbo	75	60	1
20121116	abb	cat	55	51	1
20121116	sbg	man	78	59	1
20121116	had	mab	79	45	1
20121116	aaf	vae	77	55	1
20121116	pas	paf	52	55	0
20121116	cai	aap	101	82	1
20121116	mbh	nar	74	54	1
20121116	tav	raa	75	67	1
20121116	mbf	aat	92	52	1
20121116	cbr	sby	64	68	0
20121116	tao	oae	59	63	0
20121116	dak	cah	61	72	0
20121116	eaf	ead	60	52	1
20121116	tae	aav	73	77	0
20121116	tar	scf	74	71	1
20121116	ear	yaa	66	56	1
20121116	uae	saa	71	74	0
20121116	iam	qae	92	98	0
20121116	nak	fat	80	77	1
20121116	sbq	nbf	79	70	1
20121116	tba	sad	63	51	1
20121116	far	pab	66	61	1
20121116	pah	wah	58	56	1
20121116	wbk	sbh	67	60	1
20121116	lan	nav	63	78	0
20121116	oaj	vac	74	48	1
20121116	sbc	wbb	54	66	0
20121116	hae	iae	77	78	0
20121117	lau	ncb	65	49	1
20121117	ban	gac	59	72	0
20121117	bry	nal	76	64	1
20121117	dal	abf	98	67	1
20121117	cbh	oah	67	55	1
20121117	eat	cbk	81	72	1
20121117	fam	scc	60	69	0
20121117	nba	nci	72	47	1
20121117	way	vaa	54	90	0
20121117	xaa	rah	61	59	1
20121117	scg	sae	44	60	0
20121117	iaf	maq	62	36	1
20121117	mah	sds	77	78	0
20121117	aca	mbi	62	59	1
20121117	rag	mbk	65	62	1
20121117	tak	sec	67	59	1
20121117	wax	hao	69	50	1
20121117	pag	dat	59	61	0
20121117	vaf	san	83	43	1
20121117	caj	sbl	72	69	1
20121117	eaa	taj	62	65	0
20121117	ead	tbc	63	50	1
20121117	fav	cbq	64	61	1
20121117	rad	oad	58	69	0
20121117	iam	wad	94	68	1
20121117	wap	man	68	51	1
20121117	nan	bau	49	62	0
20121117	yaa	baz	63	59	1
20121117	eae	tav	71	69	1
20121117	nbf	baw	78	68	1
20121117	iak	baq	72	79	0
20121117	nay	vad	55	66	0
20121117	cbn	mae	62	67	0
20121117	pal	oaa	72	62	1
20121117	maa	bas	68	70	0
20121117	dam	dar	85	79	1
20121117	eaf	iav	60	47	1
20121117	hbd	wbh	61	83	0
20121117	sbg	las	68	50	1
20121117	nad	lab	70	49	1
20121117	sao	waf	73	84	0
20121117	map	sac	65	54	1
20121117	nbb	tba	92	76	1
20121117	tad	rae	77	63	1
20121117	ham	gak	87	47	1
20121117	wbd	dad	73	68	1
20121117	sch	sav	75	78	0
20121117	ian	gal	65	56	1
20121117	wao	wat	92	81	1
20121117	ear	wan	49	44	1
20121117	raa	kns	67	58	1
20121117	nak	wbb	71	69	1
20121117	uaf	tbq	77	68	1
20121117	sbq	fan	66	73	0
20121117	naj	jae	77	58	1
20121117	ccm	lat	73	76	0
20121117	iaa	mbm	63	66	0
20121117	sas	nbj	56	52	1
20121117	fat	sbc	112	69	1
20121118	pas	nab	72	67	1
20121118	ncb	mbi	57	63	0
20121118	may	tar	69	41	1
20121118	cat	bam	71	67	1
20121118	man	las	46	62	0
20121118	sci	wac	88	57	1
20121118	paf	aac	60	85	0
20121118	cbc	nas	93	39	1
20121118	nbd	faa	80	53	1
20121118	oab	wbi	73	50	1
20121118	bai	sby	62	54	1
20121118	cap	saj	53	50	1
20121118	cbk	cbq	88	84	1
20121118	kab	nfl	74	55	1
20121118	kae	vab	83	88	0
20121118	lad	cao	74	81	0
20121118	lau	aca	67	64	1
20121118	mbp	laa	88	74	1
20121118	scy	sdy	62	64	0
20121118	taz	cay	79	51	1
20121118	abb	dae	63	73	0
20121118	aar	fal	97	70	1
20121118	sbg	wap	53	58	0
20121118	bal	scf	63	57	1
20121118	mbn	pan	83	64	1
20121118	nai	neo	75	62	1
20121118	cdc	sap	65	77	0
20121118	hak	mah	103	100	1
20121118	iag	dah	87	48	1
20121118	wan	yaa	59	47	1
20121118	cbt	paq	87	58	1
20121118	laq	maw	80	39	1
20121118	fak	maz	66	45	1
20121118	gaj	say	96	58	1
20121118	abh	naa	82	63	1
20121118	aas	lay	112	63	1
20121118	mak	tag	69	83	0
20121118	sad	sas	77	60	1
20121118	naq	nan	86	83	1
20121118	tac	pao	44	39	1
20121118	wbb	fat	82	93	0
20121118	oad	waf	77	66	1
20121118	ead	iav	68	67	1
20121118	eat	fav	62	59	1
20121118	caa	nbc	82	85	0
20121118	eae	raa	83	75	1
20121118	lap	taw	70	46	1
20121118	sbp	bae	78	97	0
20121118	wbg	cbr	73	40	1
20121118	nam	gad	70	69	1
20121118	nat	oag	56	76	0
20121118	nbj	nbb	58	69	0
20121118	nak	sbc	79	61	1
20121118	iao	cai	88	68	1
20121118	mbd	raf	72	57	1
20121118	rad	sao	55	60	0
20121118	eaf	tbc	57	47	1
20121118	kns	tav	63	69	0
20121118	sax	ncf	77	74	1
20121118	dau	flg	88	67	1
20121118	sbt	eai	85	66	1
20121118	mbv	cbl	74	81	0
20121118	sca	bab	62	70	0
20121118	qae	cbp	83	89	0
20121119	wad	maq	74	71	1
20121119	maf	bav	71	72	0
20121119	sbe	tai	57	68	0
20121119	nax	iak	80	66	1
20121119	nds	yab	83	80	1
20121119	sap	lap	63	67	0
20121119	iam	iaf	81	86	0
20121119	gaf	iai	53	66	0
20121119	pag	fao	68	70	0
20121119	cab	lai	64	46	1
20121119	nav	mbg	95	49	1
20121119	cdc	taw	61	68	0
20121119	vaf	lab	63	44	1
20121119	gag	mbk	62	49	1
20121119	nae	vah	87	96	0
20121119	sbf	rag	88	76	1
20121119	dav	jac	90	88	1
20121119	aan	saf	53	67	0
20121119	sbr	tan	70	49	1
20121119	qae	gad	58	74	0
20121119	rah	bap	71	60	1
20121119	gae	uaa	78	70	1
20121119	aat	wbd	59	43	1
20121119	sab	sbb	49	61	0
20121119	scg	jab	58	64	0
20121119	laf	fab	82	67	1
20121119	aaq	lan	94	72	1
20121119	kaa	wah	78	41	1
20121119	cag	far	67	76	0
20121119	pab	oai	67	69	0
20121119	cbp	nam	60	66	0
20121119	oaj	jae	67	45	1
20121119	iae	uad	94	64	1
20121120	abf	wat	72	71	1
20121120	mbg	maf	62	89	0
20121120	hao	gal	43	55	0
20121120	mbk	sbe	73	71	1
20121120	lab	iak	86	82	1
20121120	taw	sap	59	56	1
20121120	yab	jac	68	69	0
20121120	uad	tal	59	53	1
20121120	fab	fao	74	71	1
20121120	sbb	cab	69	65	1
20121120	fak	saj	58	40	1
20121120	cbc	cai	91	72	1
20121120	hac	lad	51	64	0
20121120	eac	aap	82	72	1
20121120	vae	cbn	57	75	0
20121120	cdc	lap	63	71	0
20121120	tan	wah	55	54	1
20121120	raf	wbi	64	58	1
20121120	vaf	nax	80	64	1
20121120	dal	wax	62	75	0
20121120	baa	ial	48	68	0
20121120	cap	maz	61	75	0
20121120	dav	nds	43	57	0
20121120	gag	tai	59	57	1
20121120	oab	hay	75	67	1
20121120	kae	bag	69	68	1
20121120	sbn	aax	59	67	0
20121120	tac	naa	47	45	1
20121120	gaf	uaa	56	60	0
20121120	sbg	baq	82	63	1
20121120	rak	ban	81	79	1
20121120	cax	eaa	57	59	0
20121120	mam	cao	82	83	0
20121120	rah	cbh	71	62	1
20121120	sax	aca	55	83	0
20121120	nav	bav	71	82	0
20121120	may	bal	74	70	1
20121120	abh	pao	76	70	1
20121120	aas	fal	89	60	1
20121120	iao	nas	86	57	1
20121120	nbd	dah	69	50	1
20121120	lav	nbe	102	95	1
20121120	maj	laa	83	74	1
20121120	mbf	mal	76	50	1
20121120	wbg	paq	88	43	1
20121120	caj	baz	71	64	1
20121120	iag	faa	91	58	1
20121120	sab	lai	64	50	1
20121120	saw	sbi	55	71	0
20121120	sbq	had	75	56	1
20121120	tar	oaa	69	71	0
20121120	cbt	lay	105	57	1
20121120	hba	pah	53	57	0
20121120	laf	pag	73	66	1
20121120	taj	ear	50	62	0
20121120	aar	cbr	64	53	1
20121120	sai	sec	85	65	1
20121120	tas	gak	91	56	1
20121120	kaa	sbr	73	59	1
20121120	ian	wao	63	55	1
20121120	gae	iai	72	82	0
20121120	iaa	wbb	72	62	1
20121120	saa	caa	76	87	0
20121120	eai	uvs	83	86	0
20121120	hae	nci	71	66	1
20121121	tai	mbk	70	81	0
20121121	wat	hao	69	67	1
20121121	tal	mbg	69	55	1
20121121	gag	sbe	75	73	1
20121121	bam	abb	50	49	1
20121121	abf	gal	62	72	0
20121121	jac	nds	44	66	0
20121121	sac	tau	69	82	0
20121121	uad	maf	64	72	0
20121121	sbo	cbk	76	85	0
20121121	lai	sbb	56	74	0
20121121	wbj	caq	55	59	0
20121121	sci	par	73	53	1
20121121	kaf	mbp	81	70	1
20121121	fan	nfl	75	67	1
20121121	nbf	gac	65	48	1
20121121	bas	bry	61	68	0
20121121	vad	yaa	65	52	1
20121121	oah	vai	71	76	0
20121121	dal	wao	61	70	0
20121121	kns	gab	46	62	0
20121121	dav	yab	84	74	1
20121121	kab	dag	66	63	1
20121121	mab	hak	67	56	1
20121121	sao	maa	76	49	1
20121121	sbf	eat	53	65	0
20121121	wbh	maw	59	72	0
20121121	flg	aaj	50	48	1
20121121	sbp	hal	65	53	1
20121121	ncf	nal	69	67	1
20121121	nai	taz	61	57	1
20121121	cdm	aav	72	73	0
20121121	pau	nag	66	40	1
20121121	tba	jaa	86	66	1
20121121	sab	cab	65	63	1
20121121	aat	jab	78	56	1
20121121	sav	rag	83	70	1
20121121	baw	tak	81	62	1
20121121	uae	iac	57	46	1
20121121	eai	sec	75	70	1
20121121	aab	mbn	86	72	1
20121121	dak	cbm	53	60	0
20121121	nbh	wbk	60	69	0
20121121	max	pal	67	62	1
20121121	wax	ian	75	63	1
20121121	iae	bav	78	61	1
20121121	pan	pbe	81	60	1
20121121	sah	sad	57	39	1
20121121	sae	abi	79	43	1
20121121	sai	uvs	75	67	1
20121121	nay	cau	61	52	1
20121122	mae	wal	44	87	0
20121122	mbh	sca	78	70	1
20121122	dad	vac	75	62	1
20121122	xaa	pab	67	70	0
20121122	dau	mbd	89	71	1
20121122	sac	aaj	65	69	0
20121122	sbt	dat	76	64	1
20121122	map	vaa	65	78	0
20121122	oae	tap	68	61	1
20121122	flg	tau	72	66	1
20121122	gaj	cbg	57	49	1
20121122	gah	rae	54	36	1
20121122	oai	lat	75	66	1
20121122	laq	nba	51	46	1
20121122	cah	dar	73	70	1
20121122	nad	sch	73	64	1
20121122	nad	oai	72	58	1
20121123	dad	wal	63	60	1
20121123	map	mbd	75	84	0
20121123	faa	dah	63	62	1
20121123	nas	cai	85	60	1
20121123	fal	lay	83	86	0
20121123	vah	aap	87	76	1
20121123	wbi	hay	56	51	1
20121123	pal	dag	85	59	1
20121123	vac	mae	33	50	0
20121123	naa	pao	40	42	0
20121123	nba	sca	50	66	0
20121123	nbc	jae	48	50	0
20121123	sbt	pab	66	76	0
20121123	fak	cap	79	66	1
20121123	paf	bau	60	57	1
20121123	jab	rag	71	86	0
20121123	cbr	paq	89	55	1
20121123	max	kab	71	57	1
20121123	mbf	lbu	91	45	1
20121123	uvs	sec	50	75	0
20121123	cbg	tap	69	48	1
20121123	bag	neo	93	81	1
20121123	oad	mbi	91	45	1
20121123	dat	xaa	65	69	0
20121123	iag	abh	77	65	1
20121123	cbc	iao	78	70	1
20121123	vaa	dau	58	67	0
20121123	kaf	lal	104	75	1
20121123	nat	nab	82	80	1
20121123	aas	aar	68	83	0
20121123	gaf	eaa	54	38	1
20121123	wad	wbh	63	57	1
20121123	rad	lau	54	58	0
20121123	uae	caq	67	51	1
20121123	sch	lat	63	78	0
20121123	pas	fab	66	47	1
20121123	sai	eai	89	74	1
20121123	gaj	oae	72	47	1
20121123	aaf	cax	59	46	1
20121123	vab	cay	67	46	1
20121123	may	oaa	70	52	1
20121123	tac	nbd	31	55	0
20121123	naj	oaj	79	83	0
20121123	laq	mbh	84	61	1
20121123	nan	scf	79	57	1
20121123	dar	rae	77	66	1
20121123	iac	wbj	45	60	0
20121123	wbg	cbt	74	84	0
20121123	nam	iaa	73	58	1
20121123	bab	nay	71	74	0
20121123	cah	gah	68	57	1
20121124	dah	naa	53	63	0
20121124	gae	mbs	72	50	1
20121124	maw	jac	76	58	1
20121124	saj	wan	39	38	1
20121124	scy	caj	82	75	1
20121124	nba	map	47	52	0
20121124	nbf	sbo	69	52	1
20121124	fav	aan	58	55	1
20121124	nac	wac	36	38	0
20121124	yaa	aax	86	83	1
20121124	gac	hak	80	56	1
20121124	baq	tae	80	57	1
20121124	dac	iav	66	70	0
20121124	oab	raf	73	48	1
20121124	bas	sbn	72	76	0
20121124	laa	par	53	72	0
20121124	nag	wbi	49	37	1
20121124	cai	nbc	62	70	0
20121124	dae	mab	66	58	1
20121124	mav	dam	77	62	1
20121124	cbv	raa	61	74	0
20121124	ncf	sax	72	63	1
20121124	pao	faa	70	84	0
20121124	kns	cdc	51	65	0
20121124	fal	paq	69	55	1
20121124	tbc	saw	77	66	1
20121124	ead	hba	64	44	1
20121124	sca	mbd	63	66	0
20121124	hac	cao	80	77	1
20121124	bal	sah	72	56	1
20121124	iaf	sap	56	45	1
20121124	hal	nal	60	50	1
20121124	sbl	naq	80	75	1
20121124	sch	cau	81	69	1
20121124	gad	ban	48	45	1
20121124	naz	las	46	53	0
20121124	tba	scc	41	57	0
20121124	jae	nas	54	50	1
20121124	jab	wbd	71	66	1
20121124	abh	tac	73	76	0
20121124	cbi	fam	77	87	0
20121124	vai	eat	90	81	1
20121124	cay	neo	66	68	0
20121124	lay	cbr	78	84	0
20121124	caq	iac	54	52	1
20121124	mbh	vaa	68	65	1
20121124	maj	gab	70	53	1
20121124	mah	nak	89	82	1
20121124	eae	ncb	68	44	1
20121124	maz	tar	79	52	1
20121124	sbf	scg	74	67	1
20121124	waf	cbm	55	73	0
20121124	sbp	flg	79	68	1
20121124	naj	iao	82	70	1
20121124	aas	wbg	70	77	0
20121124	nbd	iag	72	69	1
20121124	mbv	oah	79	72	1
20121124	lav	mbe	75	50	1
20121124	sbr	sbi	61	51	1
20121124	mbm	sad	67	66	1
20121124	lap	nah	68	52	1
20121124	sac	tao	58	65	0
20121124	taz	sbh	68	65	1
20121124	vab	bag	77	64	1
20121124	wbb	nds	74	59	1
20121124	cdm	saa	68	71	0
20121124	bae	cat	59	63	0
20121124	nai	kae	60	74	0
20121124	baw	nbb	87	75	1
20121124	uaf	wai	65	55	1
20121124	wbk	ccm	63	49	1
20121124	laq	dau	71	76	0
20121124	uae	wbj	66	54	1
20121124	wah	abi	66	38	1
20121124	sav	aat	56	69	0
20121124	oai	bab	67	70	0
20121124	pah	cab	72	62	1
20121124	saf	cbn	79	59	1
20121124	oaj	cbc	66	77	0
20121124	aar	cbt	73	87	0
20121124	nad	nay	67	59	1
20121125	cbg	mae	59	44	1
20121125	may	scf	63	60	1
20121125	sci	cbk	87	51	1
20121125	lad	vae	77	74	1
20121125	sao	sby	76	61	1
20121125	ial	hbd	76	62	1
20121125	dar	xaa	70	74	0
20121125	bam	bry	54	56	0
20121125	tad	dag	80	75	1
20121125	maa	sas	72	66	1
20121125	nag	hay	61	60	1
20121125	nae	rak	80	87	0
20121125	sdy	laf	77	91	0
20121125	tap	vac	49	73	0
20121125	oag	pbe	81	58	1
20121125	tbq	ham	75	77	0
20121125	taw	aah	66	62	1
20121125	aav	lab	93	53	1
20121125	cbp	scy	73	62	1
20121125	rae	dat	47	55	0
20121125	far	lan	61	69	0
20121125	iae	gal	63	62	1
20121125	oae	wal	77	70	1
20121125	wbd	rag	60	74	0
20121125	abb	rad	72	78	0
20121125	iai	baa	101	53	1
20121125	oak	mbn	78	65	1
20121125	gah	sbt	65	56	1
20121125	maq	fau	73	46	1
20121125	sav	scg	62	61	1
20121125	gaj	dad	81	67	1
20121125	cbl	aab	89	74	1
20121125	nam	pan	69	54	1
20121125	cah	pab	78	58	1
20121125	aat	sbf	62	74	0
20121125	uaa	cag	68	70	0
20121125	uad	sae	60	66	0
20121126	gac	mbs	56	65	0
20121126	scd	sbg	54	63	0
20121126	nbf	cay	92	65	1
20121126	aca	wac	66	63	1
20121126	gag	eac	53	62	0
20121126	mbk	laa	65	60	1
20121126	mbp	ncb	73	67	1
20121126	saj	rah	61	52	1
20121126	tag	oaa	77	50	1
20121126	tas	jaa	84	75	1
