2005-11-18,iai,nar,99,65,True
2005-11-18,ial,UNK,84,60,True
2005-11-18,kaa,iac,90,66,True
2005-11-18,kab,gab,83,58,True
2005-11-18,kns,dak,66,80,False
2005-11-18,lap,yaa,68,69,False
2005-11-18,nah,UNK,92,59,True
2005-11-18,lav,sbh,84,56,True
2005-11-18,maf,rae,82,65,True
2005-11-18,maj,faa,111,85,True
2005-11-18,mam,man,75,65,True
2005-11-18,mak,hac,67,62,True
2005-11-18,mal,UNK,68,63,True
2005-11-18,max,caq,87,60,True
2005-11-18,mbd,nds,70,57,True
2005-11-18,mbp,UNK,123,83,True
2005-11-18,naa,gae,49,72,False
2005-11-18,nai,lay,80,65,True
2005-11-18,nam,sax,56,47,True
2005-11-18,nat,scd,91,61,True
2005-11-18,nax,UNK,85,48,True
2005-11-18,nay,bas,67,53,True
2005-11-18,nbh,cbm,57,70,False
2005-11-18,nbe,UNK,77,74,True
2005-11-18,oag,tao,74,65,True
2005-11-18,oah,gaf,74,65,True
2005-11-18,pab,UNK,74,55,True
2005-11-18,pah,cbp,56,75,False
2005-11-18,pao,UNK,87,72,True
2005-11-18,qae,taw,83,94,False
2005-11-18,raf,hay,44,40,True
2005-11-18,rag,bau,54,56,False
2005-11-18,sbt,UNK,93,41,True
2005-11-18,saj,UNK,63,59,True
2005-11-18,sbe,UNK,84,46,True
2005-11-18,sbg,aaj,69,52,True
2005-11-18,sap,UNK,59,56,True
2005-11-18,sbi,scf,65,47,True
2005-11-18,sbb,lab,79,76,True
2005-11-18,sbc,mbf,62,69,False
2005-11-18,sbl,rah,80,61,True
2005-11-18,sbn,fab,69,64,True
2005-11-18,sbq,laa,70,47,True
2005-11-18,tag,eaa,106,83,True
2005-11-18,tar,UNK,100,66,True
2005-11-18,tbc,UNK,87,72,True
2005-11-18,sah,saf,82,59,True
2005-11-18,cap,UNK,68,58,True
2005-11-18,naj,lan,108,73,True
2005-11-18,uae,sch,74,59,True
2005-11-18,tap,UNK,78,51,True
2005-11-18,vac,jae,67,46,True
2005-11-18,vae,scy,78,35,True
2005-11-18,vaf,lai,79,44,True
2005-11-18,vah,mbs,74,62,True
2005-11-18,wad,tas,78,73,True
2005-11-18,wai,UNK,77,66,True
2005-11-18,wat,sbf,62,87,False
2005-11-18,wan,UNK,110,55,True
2005-11-18,wao,abf,83,54,True
2005-11-18,wax,UNK,83,55,True
2005-11-18,wbh,maa,89,55,True
2005-11-18,way,iak,73,50,True
2005-11-18,wbg,ncb,80,51,True
2005-11-19,aab,UNK,77,45,True
2005-11-19,aag,UNK,72,80,False
2005-11-19,UNK,mbn,65,62,True
2005-11-19,baa,UNK,78,72,True
2005-11-19,bab,wbj,86,80,True
2005-11-19,UNK,bas,63,62,True
2005-11-19,bap,UNK,85,50,True
2005-11-19,cao,nay,90,94,False
2005-11-19,cbc,mbv,79,75,True
2005-11-19,cbh,fal,66,68,False
2005-11-19,cbn,taw,73,71,True
2005-11-19,cbt,abi,87,55,True
2005-11-19,dag,scd,67,64,True
2005-11-19,dak,sbb,44,30,True
2005-11-19,dal,baq,60,75,False
2005-11-19,dau,dad,84,55,True
2005-11-19,eai,UNK,89,63,True
2005-11-19,fao,oah,52,65,False
2005-11-19,had,vad,65,57,True
2005-11-19,hae,may,84,62,True
2005-11-19,hbd,maa,70,67,True
2005-11-19,hak,fam,64,51,True
2005-11-19,iag,UNK,54,50,True
2005-11-19,iav,las,61,69,False
2005-11-19,iak,rae,58,56,True
2005-11-19,jab,fan,48,78,False
2005-11-19,kns,lab,79,60,True
2005-11-19,lap,lay,83,73,True
2005-11-19,laq,tae,78,61,True
2005-11-19,maf,way,64,71,False
2005-11-19,mav,mbq,83,51,True
2005-11-19,mbg,cdc,64,48,True
2005-11-19,scg,naz,87,51,True
2005-11-19,nai,yaa,73,64,True
2005-11-19,nak,saa,82,74,True
2005-11-19,nam,mbf,95,42,True
2005-11-19,nao,UNK,103,69,True
2005-11-19,nav,gal,83,80,True
2005-11-19,nat,cbv,91,59,True
2005-11-19,nbc,caa,78,50,True
2005-11-19,oaa,UNK,102,74,True
2005-11-19,oae,sac,68,41,True
2005-11-19,oai,uaf,67,72,False
2005-11-19,paf,cbr,66,54,True
2005-11-19,pal,sby,82,71,True
2005-11-19,pau,wbi,82,75,True
2005-11-19,qae,nal,64,62,True
2005-11-19,rad,sdy,56,50,True
2005-11-19,sae,iaf,63,66,False
2005-11-19,sai,UNK,97,53,True
2005-11-19,sao,mae,75,72,True
2005-11-19,sam,UNK,69,76,False
2005-11-19,sbc,sax,59,66,False
2005-11-19,sbo,yab,71,58,True
2005-11-19,sbp,man,77,40,True
2005-11-19,sca,cab,63,79,False
2005-11-19,tac,UNK,59,68,False
2005-11-19,tbq,UNK,116,78,True
2005-11-19,tav,lau,67,80,False
2005-11-19,tba,scc,72,82,False
2005-11-19,uaa,dah,56,37,True
2005-11-19,mbi,UNK,74,61,True
2005-11-19,uvs,sch,77,45,True
2005-11-19,tak,UNK,81,78,True
2005-11-19,wac,UNK,86,44,True
2005-11-19,waf,aan,99,82,True
2005-11-19,wah,cau,86,55,True
2005-11-19,wap,UNK,82,62,True
2005-11-19,wbh,hal,55,67,False
2005-11-19,wbg,eae,95,89,True
2005-11-19,xaa,ead,80,35,True
2005-11-20,aaf,aah,105,68,True
2005-11-20,UNK,kns,78,65,True
2005-11-20,abb,lbu,69,54,True
2005-11-20,bam,UNK,70,51,True
2005-11-20,UNK,pab,60,89,False
2005-11-20,baz,UNK,96,61,True
2005-11-20,cag,sag,57,72,False
2005-11-20,fat,UNK,97,52,True
2005-11-20,cbv,scd,73,60,True
2005-11-20,dar,dam,69,61,True
2005-11-20,eae,ncb,67,60,True
2005-11-20,fao,gaf,68,79,False
2005-11-20,iae,tbc,71,59,True
2005-11-20,iao,UNK,101,82,True
2005-11-20,lab,mbn,92,82,True
2005-11-20,laf,par,54,64,False
2005-11-20,lay,yaa,67,70,False
2005-11-20,nah,sav,71,64,True
2005-11-20,mam,lad,55,70,False
2005-11-20,mbh,nbe,81,72,True
2005-11-20,nai,lap,59,56,True
2005-11-20,nam,sbc,62,48,True
2005-11-20,nat,dag,73,57,True
2005-11-20,nds,UNK,90,74,True
2005-11-20,nba,wat,68,46,True
2005-11-20,nbf,laa,84,66,True
2005-11-20,oad,cay,81,52,True
2005-11-20,oag,jaa,94,53,True
2005-11-20,oaj,saj,83,23,True
2005-11-20,pan,cau,92,74,True
2005-11-20,rak,abf,66,46,True
2005-11-20,sae,sbb,79,51,True
2005-11-20,sbf,tau,85,73,True
2005-11-20,sax,mbf,47,71,False
2005-11-20,taj,oak,90,62,True
2005-11-20,tan,sbh,88,44,True
2005-11-20,iaf,dak,48,52,False
2005-11-20,uad,nbb,76,81,False
2005-11-20,vac,fau,81,60,True
2005-11-20,wax,tar,86,54,True
2005-11-21,aca,sdy,61,63,False
2005-11-21,aap,vaa,51,47,True
2005-11-21,bag,pbe,62,79,False
2005-11-21,bal,wai,61,66,False
2005-11-21,cah,lan,88,69,True
2005-11-21,caq,wbb,67,62,True
2005-11-21,UNK,may,67,89,False
2005-11-21,cat,UNK,97,47,True
2005-11-21,cbg,cbq,102,71,True
2005-11-21,cbm,cbl,83,82,True
2005-11-21,cbp,aas,77,68,True
2005-11-21,dat,rag,72,60,True
2005-11-21,eae,gaf,68,76,False
2005-11-21,fab,sbq,41,72,False
2005-11-21,fan,aaj,85,67,True
2005-11-21,fao,ncb,72,53,True
2005-11-21,gah,eat,81,69,True
2005-11-21,hbd,UNK,110,57,True
2005-11-21,iai,fal,100,63,True
2005-11-21,jae,cbi,82,71,True
2005-11-21,jac,gae,66,73,False
2005-11-21,kaa,aaq,49,61,False
2005-11-21,kae,dah,56,65,False
2005-11-21,kaf,ian,63,67,False
2005-11-21,lai,UNK,88,54,True
2005-11-21,las,ear,99,86,True
2005-11-21,lat,mbm,75,81,False
2005-11-21,lav,nar,104,57,True
2005-11-21,maj,gaj,76,88,False
2005-11-21,mal,UNK,98,46,True
2005-11-21,maw,dae,58,42,True
2005-11-21,maz,uaf,60,59,True
2005-11-21,wbd,UNK,93,64,True
2005-11-21,mbg,aav,68,63,True
2005-11-21,mbs,bai,62,53,True
2005-11-21,nan,UNK,83,51,True
2005-11-21,naq,sbl,101,88,True
2005-11-21,nbd,fav,69,59,True
2005-11-21,oaj,UNK,80,55,True
2005-11-21,pab,saj,82,37,True
2005-11-21,pag,sas,82,77,True
2005-11-21,pas,vad,87,77,True
2005-11-21,sab,UNK,76,46,True
2005-11-21,saf,mbk,70,66,True
2005-11-21,sap,iav,64,65,False
2005-11-21,sbo,UNK,74,54,True
2005-11-21,tai,UNK,72,63,True
2005-11-21,tal,wal,76,75,True
2005-11-21,tbq,UNK,116,58,True
2005-11-21,sah,sad,67,65,True
2005-11-21,tap,UNK,97,54,True
2005-11-21,vai,aax,49,53,False
2005-11-21,vah,mah,71,54,True
2005-11-21,wad,nab,79,63,True
2005-11-21,wbg,oah,84,81,True
2005-11-21,wbi,UNK,81,15,True
2005-11-22,aaq,cbp,70,79,False
2005-11-22,aat,naa,61,57,True
2005-11-22,bam,baz,92,63,True
2005-11-22,ban,max,46,51,False
2005-11-22,nbb,tba,77,71,True
2005-11-22,UNK,maj,69,98,False
2005-11-22,cax,UNK,108,61,True
2005-11-22,cdc,bab,79,93,False
2005-11-22,cbc,iag,76,59,True
2005-11-22,cbr,cbk,69,56,True
2005-11-22,dad,mak,66,63,True
2005-11-22,dar,UNK,85,36,True
2005-11-22,dav,abi,56,64,False
2005-11-22,eac,gal,72,77,False
2005-11-22,fam,cao,71,61,True
2005-11-22,gad,cbt,52,72,False
2005-11-22,gab,maq,98,79,True
2005-11-22,gag,dag,99,72,True
2005-11-22,gak,UNK,77,46,True
2005-11-22,hay,wbh,60,70,False
2005-11-22,hal,had,55,70,False
2005-11-22,ham,UNK,131,62,True
2005-11-22,iae,tar,93,59,True
2005-11-22,kaa,aas,64,65,False
2005-11-22,kae,abf,94,67,True
2005-11-22,laa,UNK,86,80,True
2005-11-22,laf,scy,58,54,True
2005-11-22,lal,cbn,63,80,False
2005-11-22,maa,UNK,86,36,True
2005-11-22,mav,nas,87,62,True
2005-11-22,may,gaj,106,109,False
2005-11-22,mbv,UNK,76,51,True
2005-11-22,nav,cbh,112,55,True
2005-11-22,nag,nax,70,52,True
2005-11-22,nfl,UNK,77,62,True
2005-11-22,nay,UNK,105,57,True
2005-11-22,nbc,UNK,97,47,True
2005-11-22,nbf,hak,69,50,True
2005-11-22,oad,bav,79,69,True
2005-11-22,oag,dam,90,56,True
2005-11-22,oaj,pab,84,62,True
2005-11-22,oak,pao,88,71,True
2005-11-22,pau,sbe,85,67,True
2005-11-22,qae,UNK,106,57,True
2005-11-22,raa,eaa,95,85,True
2005-11-22,rae,UNK,87,75,True
2005-11-22,raf,vaf,43,59,False
2005-11-22,rak,dah,49,42,True
2005-11-22,saa,UNK,100,61,True
2005-11-22,sbr,ead,69,45,True
2005-11-22,sav,can,85,67,True
2005-11-22,sbp,sbn,64,50,True
2005-11-22,scc,UNK,82,73,True
2005-11-22,sci,bau,69,74,False
2005-11-22,tac,jaa,76,74,True
2005-11-22,tag,scf,83,76,True
2005-11-22,taj,UNK,117,85,True
2005-11-22,tal,ian,68,59,True
2005-11-22,tan,mbe,84,53,True
2005-11-22,tav,mam,60,55,True
2005-11-22,taz,nao,77,66,True
2005-11-22,cab,sai,78,70,True
2005-11-22,cap,UNK,86,67,True
2005-11-22,naj,hae,67,61,True
2005-11-22,uae,rad,66,50,True
2005-11-22,uvs,wan,82,69,True
2005-11-22,vac,nae,85,53,True
2005-11-22,wac,aan,75,59,True
2005-11-22,waf,iaa,90,67,True
2005-11-22,wah,baw,68,76,False
2005-11-22,wal,kaf,66,80,False
2005-11-22,wat,UNK,110,51,True
2005-11-22,wao,iak,89,75,True
2005-11-22,wax,tbc,97,66,True
2005-11-22,wbk,nbh,83,70,True
2005-11-23,aab,UNK,66,44,True
2005-11-23,aar,sbc,82,62,True
2005-11-23,cag,far,77,85,False
2005-11-23,fat,pah,76,66,True
2005-11-23,UNK,kaa,54,102,False
2005-11-23,nad,mbg,38,53,False
2005-11-23,cbv,UNK,75,48,True
2005-11-23,cbg,sax,79,38,True
2005-11-23,cbm,nds,79,62,True
2005-11-23,dae,mbp,67,41,True
2005-11-23,dau,dat,78,68,True
2005-11-23,gac,kns,87,42,True
2005-11-23,gaj,cbp,63,65,False
2005-11-23,hac,bas,60,70,False
2005-11-23,iac,UNK,106,64,True
2005-11-23,iam,hao,80,68,True
2005-11-23,iao,pbe,72,64,True
2005-11-23,iav,vab,68,74,False
2005-11-23,kab,nam,68,56,True
2005-11-23,nah,UNK,77,55,True
2005-11-23,maj,aas,75,62,True
2005-11-23,map,uaa,88,80,True
2005-11-23,may,aaq,74,71,True
2005-11-23,nat,vai,75,55,True
2005-11-23,oae,bai,88,60,True
2005-11-23,oai,uad,68,48,True
2005-11-23,paf,nar,93,56,True
2005-11-23,pal,rah,86,59,True
2005-11-23,pan,san,85,88,False
2005-11-23,pas,nal,75,51,True
2005-11-23,sag,sad,79,68,True
2005-11-23,sca,saf,71,56,True
2005-11-23,sch,UNK,69,75,False
2005-11-23,tas,fau,83,74,True
2005-11-23,tao,UNK,84,74,True
2005-11-23,tau,wbj,64,53,True
2005-11-23,taw,UNK,111,72,True
2005-11-23,iaf,UNK,73,74,False
2005-11-23,tak,UNK,73,56,True
2005-11-23,vad,nak,62,77,False
2005-11-23,wai,UNK,82,51,True
2005-11-23,wap,nba,63,69,False
2005-11-23,yab,UNK,95,53,True
2005-11-23,maf,eai,83,73,True
2005-11-24,UNK,sbf,60,65,False
2005-11-24,sds,sap,68,75,False
2005-11-24,sbi,mbk,68,80,False
2005-11-25,UNK,sbi,72,64,True
2005-11-25,abb,gal,70,43,True
2005-11-25,bam,dar,87,84,True
2005-11-25,cah,nbh,83,59,True
2005-11-25,cbc,hal,77,55,True
2005-11-25,dac,caa,66,61,True
2005-11-25,dah,abf,51,57,False
2005-11-25,dat,uaa,56,57,False
2005-11-25,dau,map,70,67,True
2005-11-25,fak,fan,74,66,True
2005-11-25,fal,fam,69,56,True
2005-11-25,gah,iaf,51,73,False
2005-11-25,iae,wax,55,54,True
2005-11-25,iam,pbe,81,75,True
2005-11-25,iao,hao,96,62,True
2005-11-25,jaa,baz,65,71,False
2005-11-25,kae,rak,52,55,False
2005-11-25,kaf,lai,81,51,True
2005-11-25,man,nar,69,71,False
2005-11-25,mak,abh,77,86,False
2005-11-25,mbm,UNK,86,57,True
2005-11-25,nav,sah,83,66,True
2005-11-25,nay,nbb,102,81,True
2005-11-25,oai,maf,70,73,False
2005-11-25,sdy,had,72,75,False
2005-11-25,UNK,dam,51,56,False
2005-11-25,sbe,aah,82,65,True
2005-11-25,sbf,mbk,62,56,True
2005-11-25,sbg,jab,91,78,True
2005-11-25,sam,taw,71,68,True
2005-11-25,sci,sas,96,77,True
2005-11-25,tac,oag,58,66,False
2005-11-25,tag,eae,92,58,True
2005-11-25,tbc,tar,60,57,True
2005-11-25,uad,eai,69,51,True
2005-11-25,vah,mbq,77,49,True
2005-11-25,wad,aap,91,78,True
2005-11-25,waf,lat,112,65,True
2005-11-26,aac,yab,67,62,True
2005-11-26,aag,UNK,75,62,True
2005-11-26,UNK,uad,56,57,False
2005-11-26,aar,aaj,86,74,True
2005-11-26,aas,raa,75,55,True
2005-11-26,aav,scg,80,97,False
2005-11-26,aat,sch,73,54,True
2005-11-26,aax,cbv,68,70,False
2005-11-26,bag,saj,81,58,True
2005-11-26,baq,cay,68,58,True
2005-11-26,baw,sbc,86,61,True
2005-11-26,bau,yaa,87,60,True
2005-11-26,baz,dam,66,60,True
2005-11-26,nbb,nbh,82,73,True
2005-11-26,cah,nay,83,76,True
2005-11-26,cau,sad,65,82,False
2005-11-26,cax,cbg,56,68,False
2005-11-26,cbh,UNK,76,43,True
2005-11-26,cbk,nal,52,60,False
2005-11-26,cbl,sbt,73,54,True
2005-11-26,cbt,dae,91,90,True
2005-11-26,dad,sbq,100,94,True
2005-11-26,dak,cbm,58,64,False
2005-11-26,dal,nbd,59,49,True
2005-11-26,dar,tac,86,79,True
2005-11-26,eac,wbi,70,68,True
2005-11-26,eai,sbi,72,80,False
2005-11-26,eat,nag,51,59,False
2005-11-26,faa,UNK,96,50,True
2005-11-26,fao,sbn,60,66,False
2005-11-26,far,oak,80,73,True
2005-11-26,fau,UNK,91,55,True
2005-11-26,gac,ncb,80,69,True
2005-11-26,gae,vac,61,68,False
2005-11-26,gab,UNK,90,58,True
2005-11-26,gag,nad,68,73,False
2005-11-26,hac,cbr,73,71,True
2005-11-26,hbd,wat,73,66,True
2005-11-26,ham,vaa,61,62,False
2005-11-26,hao,pbe,53,81,False
2005-11-26,iac,uvs,72,56,True
2005-11-26,iae,rak,77,57,True
2005-11-26,iag,wap,64,47,True
2005-11-26,ial,maz,85,79,True
2005-11-26,ian,tak,79,46,True
2005-11-26,iao,iam,72,89,False
2005-11-26,iak,UNK,72,57,True
2005-11-26,jac,vai,74,61,True
2005-11-26,kab,scc,71,54,True
2005-11-26,kns,UNK,76,54,True
2005-11-26,lad,aan,75,63,True
2005-11-26,lay,UNK,93,49,True
2005-11-26,las,UNK,70,55,True
2005-11-26,mab,gad,66,72,False
2005-11-26,mae,dag,64,48,True
2005-11-26,maf,sbf,92,89,True
2005-11-26,mah,ear,70,67,True
2005-11-26,max,bav,78,74,True
2005-11-26,mbd,cdc,67,46,True
2005-11-26,mbf,can,107,67,True
2005-11-26,mbg,nbe,75,76,False
2005-11-26,nam,tap,76,72,True
2005-11-26,nan,sab,77,78,False
2005-11-26,nao,lap,64,76,False
2005-11-26,nae,hay,75,72,True
2005-11-26,nds,eaf,87,65,True
2005-11-26,nfl,UNK,81,71,True
2005-11-26,naz,UNK,102,61,True
2005-11-26,nbf,nat,48,61,False
2005-11-26,oaa,dav,77,53,True
2005-11-26,oab,sbo,77,61,True
2005-11-26,oae,bab,81,59,True
2005-11-26,oag,bam,68,76,False
2005-11-26,oah,mbs,80,57,True
2005-11-26,oai,mbk,62,54,True
2005-11-26,oaj,rae,84,60,True
2005-11-26,paf,lal,80,64,True
2005-11-26,pag,dat,68,60,True
2005-11-26,pah,cab,79,76,True
2005-11-26,pal,maa,62,49,True
2005-11-26,pau,xaa,55,74,False
2005-11-26,rad,bas,57,40,True
2005-11-26,raf,mal,58,50,True
2005-11-26,rag,ban,71,64,True
2005-11-26,rah,UNK,100,64,True
2005-11-26,sac,UNK,96,45,True
2005-11-26,sae,aca,80,53,True
2005-11-26,saf,saa,78,85,False
2005-11-26,sai,pab,63,60,True
2005-11-26,UNK,jaa,66,75,False
2005-11-26,sbl,caj,77,55,True
2005-11-26,sbp,naq,67,61,True
2005-11-26,scy,cbn,54,55,False
2005-11-26,tae,UNK,94,72,True
2005-11-26,tal,nah,90,55,True
2005-11-26,tan,taz,83,57,True
2005-11-26,tar,abf,70,82,False
2005-11-26,tas,mbp,76,42,True
2005-11-26,tbc,kae,70,82,False
2005-11-26,tba,tbq,73,67,True
2005-11-26,cap,scd,74,66,True
2005-11-26,mbi,caq,75,65,True
2005-11-26,naj,nak,61,68,False
2005-11-26,uaf,UNK,102,65,True
2005-11-26,vad,wac,71,67,True
2005-11-26,wah,iaa,63,37,True
2005-11-26,wai,uae,62,67,False
2005-11-26,wal,lav,68,71,False
2005-11-26,wan,iai,79,102,False
2005-11-26,wao,gaf,65,69,False
2005-11-26,wax,dah,62,44,True
2005-11-26,wbh,cai,93,79,True
2005-11-26,way,pan,77,46,True
2005-11-26,wbg,cbi,92,54,True
2005-11-26,wbj,baa,50,71,False
2005-11-26,hae,sbr,82,64,True
2005-11-27,aaq,vaf,81,51,True
2005-11-27,bal,UNK,82,46,True
2005-11-27,had,caa,69,56,True
2005-11-27,lan,UNK,108,51,True
2005-11-27,lau,mam,71,64,True
2005-11-27,maj,nar,88,56,True
2005-11-27,may,iav,84,73,True
2005-11-27,mbn,UNK,84,60,True
2005-11-27,naa,aab,55,64,False
2005-11-27,nai,sap,69,54,True
2005-11-27,nba,UNK,72,47,True
2005-11-27,par,laa,46,57,False
2005-11-27,sav,tau,60,72,False
2005-11-27,tad,mav,73,56,True
2005-11-27,abh,sax,79,48,True
2005-11-27,vae,laf,84,47,True
2005-11-28,aar,sah,73,57,True
2005-11-28,bai,cao,66,69,False
2005-11-28,cai,fau,78,79,False
2005-11-28,cax,UNK,57,46,True
2005-11-28,nad,pan,59,46,True
2005-11-28,cbv,UNK,126,43,True
2005-11-28,cbm,abb,77,67,True
2005-11-28,eaa,mah,91,63,True
2005-11-28,eae,UNK,88,46,True
2005-11-28,eat,iak,70,82,False
2005-11-28,fab,pas,78,81,False
2005-11-28,fak,aah,87,60,True
2005-11-28,gab,iaf,89,69,True
2005-11-28,jac,aap,81,79,True
2005-11-28,lay,wbh,75,88,False
2005-11-28,lat,sbe,80,81,False
2005-11-28,mak,saj,93,57,True
2005-11-28,map,lab,108,83,True
2005-11-28,mbd,gal,72,73,False
2005-11-28,mbg,sam,46,57,False
2005-11-28,naz,dal,77,68,True
2005-11-28,oad,vah,69,56,True
2005-11-28,raa,UNK,91,62,True
2005-11-28,rah,maa,62,53,True
2005-11-28,sao,sby,66,57,True
2005-11-28,sas,fao,64,54,True
2005-11-28,sds,fat,70,82,False
2005-11-28,sbb,sac,33,52,False
2005-11-28,sca,cag,82,58,True
2005-11-28,taj,wbd,72,67,True
2005-11-28,tao,UNK,78,64,True
2005-11-28,tav,mbq,71,66,True
2005-11-28,vab,UNK,111,41,True
2005-11-28,vad,hal,68,64,True
2005-11-28,wat,UNK,96,37,True
2005-11-28,yaa,sdy,72,67,True
2005-11-29,aaf,lap,73,63,True
2005-11-29,aat,UNK,67,62,True
2005-11-29,ban,rad,38,48,False
2005-11-29,can,nbe,74,76,False
2005-11-29,cat,UNK,96,42,True
2005-11-29,cbc,dae,66,75,False
2005-11-29,cbk,dac,65,64,True
2005-11-29,cbp,aax,68,54,True
2005-11-29,dat,sbq,59,69,False
2005-11-29,eaf,dam,60,64,False
2005-11-29,faa,qae,76,70,True
2005-11-29,fam,sbg,69,64,True
2005-11-29,fan,pau,97,57,True
2005-11-29,gaf,fal,95,74,True
2005-11-29,gag,scf,76,61,True
2005-11-29,wbb,nds,60,55,True
2005-11-29,iag,gak,62,50,True
2005-11-29,iao,nba,68,61,True
2005-11-29,kaf,hbd,75,55,True
2005-11-29,laa,cbr,57,43,True
2005-11-29,laf,UNK,67,48,True
2005-11-29,lau,aan,68,60,True
2005-11-29,lav,ham,83,84,False
2005-11-29,max,mav,74,53,True
2005-11-29,maz,cdc,81,71,True
2005-11-29,mbf,nah,59,43,True
2005-11-29,mbh,mbi,60,42,True
2005-11-29,mbm,uvs,75,59,True
2005-11-29,nav,iae,64,68,False
2005-11-29,oai,UNK,90,52,True
2005-11-29,paf,cbg,88,96,False
2005-11-29,pag,cbl,60,78,False
2005-11-29,pal,sbn,79,58,True
2005-11-29,rae,pao,67,58,True
2005-11-29,sab,UNK,85,49,True
2005-11-29,sag,sai,46,47,False
2005-11-29,sav,lal,74,62,True
2005-11-29,sbc,wai,68,47,True
2005-11-29,sbp,hak,51,64,False
2005-11-29,scc,hba,91,66,True
2005-11-29,tal,tbc,82,54,True
2005-11-29,abh,wao,76,92,False
2005-11-29,cab,UNK,90,91,False
2005-11-29,cap,bag,61,48,True
2005-11-29,uaa,aca,73,65,True
